parlamentarier_name	parlamentarier_id	parlamentarier_rat	parlamentarier_kanton	parlamentarier_partei	parlamentarier_fraktion	parlamentarier_kommissionen	parlamentarier_im_rat_seit	parlamentarier_im_rat_bis	parlamentarier_geschlecht	parlamentarier_geburtstag	parlamentarier_parlament_biografie_id	parlamentarier_parlament_number	parlamentarier_sprache	parlamentarier_arbeitssprache	interessenbindung_beschreibung	interessenbindung_von	interessenbindung_bis	interessenbindung_art	interessenbindung_funktion_im_gremium	interessenbindung_deklarationstyp	interessenbindung_status	interessenbindung_hauptberuflich	interessenbindung_behoerden_vertreter	interessenbindung_wirksamkeit	organisation_id	verguetung	verguetung_jahr	verguetung_beschreibung	organisation_name	organisation_ort	organisation_rechtsform	organisation_typ	organisation_vernehmlassung	organisation_interessengruppe1	organisation_interessengruppe1_branche	organisation_interessengruppe1_branche_kommission_abkuerzung
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	3293	-1	2021	"Bezahlendes Mitglied"	"Zürcher Anwaltsverband"	"Winterthur"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Mitherausgeber"			"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	3320				"Schweizerische Zeitschrift für Gesellschafts- und Kapitalmarktrecht"	"Zürich"	"Einzelunternehmen"	"EinzelOrganisation"	"nie"	"Printmedien"	"Kommunikation"	"KVF"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Präsident"			"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	4157				"Luft- und Raumfahrt PGLR"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Luftfahrt"	"Verkehr"	"KVF"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4580				"Treuhand"	"Bangerten"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5232				"Textilwirtschaft"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Textilindustrie"	"Wirtschaft"	"WAK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5964				"lingua e cultura rumantscha"	"Chur"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5978				"Wirtschafts- und währungspolitischer Arbeitskreis"	"Basel"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Banken"	"Wirtschaft"	"WAK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Präsident Sanktionskomission"			"taetig"		"deklarationspflichtig"	"deklariert"	"0"		"mittel"	6566	1	2021		"BX Swiss AG"	"Bern 6"	"AG"	"EinzelOrganisation,DachOrganisation"	"punktuell"	"Investmentgesellschaften"	"Wirtschaft"	"WAK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	7278	-1	2021	"Bezahlendes Mitglied"	"Schweizerische Vereinigung für Schiedsgerichtbarkeit"	"Genève"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Advokaturen/Treuhand"	"Wirtschaft"	"WAK"
"Vogt, Hans-Ueli"	308	"NR"	"ZH"	"SVP"	"V"	"RK-NR"	2015-11-30		"M"	1969-12-05	4176	3098	"de"	"de"	"Co-Präsidium"	2021-07-05		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8145				"LGBTI"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied Landwirtschaftskammer"			"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	47	1	2021		"Schweizer Bauernverband (SBV)"	"Brugg AG"	"Verein"	"DachOrganisation,LeistungsErbringer,dezidierteLobby"	"immer"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	637				"Biodiversität und Artenschutz"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	886				"Musik PGM"	"Aarau"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1454				"Cleantech"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Cleantech"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1505				"Erneuerbare Energien"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1622				"Tourismus PGT"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1750				"Bundeshaus-Band"		"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Musik"	"Kultur"	"WBK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1852				"Hauptstadtregion Schweiz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Kantone/Regionen"	"Staatspolitik/Staatswirtschaft"	"SPK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2020				"Bergbevölkerung"	"Bern"	"Parlamentarische Gruppe"	"dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	2066				"Schweizerische bäuerliche Bürgschaftsgenossenschaft"	"Brugg AG"	"Genossenschaft"	"EinzelOrganisation"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2111				"Berufsbildung"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Bildungsförderung"	"Bildung"	"WBK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2226				"Christ+Politik"	"Gerlafingen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Religion"	"Staatspolitik/Staatswirtschaft"	"SPK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2415				"Pfadibewegung Schweiz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2423	1	2021		"Beo Holz"	"Interlaken"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"nie"	"Alternativenergie"	"Energie"	"UREK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	2425	1	2021		"Berner Waldbesitzer"	"Kappelen"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"Holz- und Waldwirtschaft"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2426	1	2021		"Blaues Kreuz Bern - Solothurn - Freiburg"	"Bern"	"Verein"	"EinzelOrganisation,LeistungsErbringer"	"nie"	"Gesundheit"	"Gesundheit"	"SGK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	2427	1	2021		"Schweizerischer Alpwirtschaftlicher Verband SAV"	"Bern"	"Verein"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"mittel"	2428	"0"	2015		"Parlamentarische Gruppe Schweiz - Israel"	"Wetzikon"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Aussenpolitik allgemein"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2491				"Kerngruppe Feuerwehr"	"Gümligen"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Rettungswesen"	"Sicherheit"	"SiK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"mittel"	2714				"Schweizerische Volkspartei Kanton Bern"	"Bern"	"Verein"	"DachOrganisation,MitgliedsOrganisation,dezidierteLobby"	"punktuell"	"Parteien"	"Staatspolitik/Staatswirtschaft"	"SPK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	2899				"Wohn- und Grundeigentum"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Immobilien/Hauseigentümer"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"mitglied"		"nicht deklarationspflicht"	"nicht-deklariert"	"0"		"tief"	4497	"0"	2021	"Ehrenamtlich"	"Evangelisch-methodistische Kirche in der Schweiz"	"Zürich"	"Verein"	"EinzelOrganisation"	"nie"	"Religion"	"Staatspolitik/Staatswirtschaft"	"SPK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"mittel"	5687				"Schweizerische Reformierte Arbeitsgemeinschaft Kirche-Landwirtschaft"	"Ins"	"Verein"	"EinzelOrganisation,dezidierteLobby"	"punktuell"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied Patronatskomitee"			"beirat"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"mittel"	5688				"Stiftung Bildungswerkstatt Bergwald"	"Thun"	"Stiftung"	"EinzelOrganisation,LeistungsErbringer"	"punktuell"	"Umwelt & Natur"	"Umwelt"	"UREK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5977				"Wald und Holz"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Holz- und Waldwirtschaft"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	6532				"Waldbesitzervereinigung Obersimmental-Saanenland"	"Lenk"	"Verein"	"EinzelOrganisation,MitgliedsOrganisation"	"nie"	"Holz- und Waldwirtschaft"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Präsident Steuergruppe"			"vorstand"	"praesident"	"deklarationspflichtig"	"nicht-deklariert"	"0"	"N"	"tief"	6533				"Initiative Holz BE"	"Spiez"	"Informelle Gruppe"	"MitgliedsOrganisation,dezidierteLobby"	"nie"	"Holz- und Waldwirtschaft"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	6534	1	2021		"SB Saanen Bank AG"	"Saanen"	"AG"	"EinzelOrganisation"	"nie"	"Banken"	"Wirtschaft"	"WAK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7595				"Bergberufe"	"Bern 14"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Berggebiete"	"Staatspolitik/Staatswirtschaft"	"SPK"
"von Siebenthal, Erich"	206	"NR"	"BE"	"SVP"	"V"	"GPK-NR"	2007-12-03		"M"	1958-12-30	3910	2713	"de"	"de"	"https://www.erichv7thal.ch/nebenerwerb.html"			"taetig"		"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	7787	1	2021	"Bezahlt"	"Wasserngrat 2000 AG"	"Gstaad"	"AG"	"EinzelOrganisation"	"nie"	"Tourismus/Gastronomie"	"Wirtschaft"	"WAK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2021-05-03		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1278				"Auslandschweizer"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Staatspolitik allgemein"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	1623				"Lateinische Konsumfragen"	"Lausanne"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Konsumentenschutz"	"Wirtschaft"	"WAK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"nicht-deklariert"	"0"		"tief"	4168	"0"	2021	"Ehrenamtlich"	"Association caddie service"	"Genève"	"Verein"	"EinzelOrganisation"	"nie"	"Dienstleistungen allg."	"Wirtschaft"	"WAK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4959				"Kommunalpolitik"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,LeistungsErbringer,dezidierteLobby"	"punktuell"	"Städte"	"Staatspolitik/Staatswirtschaft"	"SPK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	4976				"Ernährungssouveränität"	"Lausanne"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Landwirtschaft allgemein"	"Landwirtschaft"	"WAK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2020-06-09		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5024				"Rotes Kreuz"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation"	"nie"	"Hilfswerke"	"Soziale Sicherheit"	"SGK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2021-03-29		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5963				"Gebärdensprache"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2020-11-23		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	5979				"Zivildienst"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	7075	"0"	2021	"Ehrenamtlich"	"Association Pro Senectute Genève"	"Carouge GE"	"Verein"	"MitgliedsOrganisation,LeistungsErbringer"	"nie"	"Gemeinwohl/Gesellschaft"	"Soziale Sicherheit"	"SGK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2021-02-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7831				"Inter-Parliamentary Alliance on China"	"Thalwil"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"			
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2021-03-29		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7924				"Für die Zukunft der Bilateralen"		"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Pro EU"	"Aussenpolitik/Aussenwirtschaft"	"APK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2021-10-01		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	7925				"Klima"	"Genève"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Klima"	"Umwelt"	"UREK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Mitglied"	2021-06-02		"mitglied"		"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8098				"Ernährungspolitik"	"Zürich"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Nahrungsmittel"	"Wirtschaft"	"WAK"
"Walder, Nicolas"	422	"NR"	"GE"	"Grüne"	"G"	"APF-V, APK-NR, EFTA/EU, RK-NR"	2019-12-02		"M"	1966-05-02	4297	3189	"fr"	"fr"	"Co-Präsidium"	2021-07-05		"vorstand"	"praesident"	"deklarationspflichtig"	"deklariert"	"0"	"N"	"tief"	8145				"LGBTI"	"Bern"	"Parlamentarische Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Gleichstellung"	"Soziale Sicherheit"	"SGK"
"Walliser, Bruno"	309	"NR"	"ZH"	"SVP"	"V"	"SiK-NR"	2015-11-30		"M"	1966-04-11	4177	3099	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	351	1	2021		"BG OST-SÜD Bürgschaftsgenossenschaft für KMU"	"St. Gallen"	"Genossenschaft"	"EinzelOrganisation"	"punktuell"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"
"Walliser, Bruno"	309	"NR"	"ZH"	"SVP"	"V"	"SiK-NR"	2015-11-30		"M"	1966-04-11	4177	3099	"de"	"de"				"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"mittel"	440	"0"	2021	"Ehrenamtlich"	"Kantonaler Gewerbeverband Zürich KGV"	"Zürich"	"Verein"	"DachOrganisation,dezidierteLobby"	"punktuell"	"KMU/Gewerbe/Arbeitgeber"	"Wirtschaft"	"WAK"
"Walliser, Bruno"	309	"NR"	"ZH"	"SVP"	"V"	"SiK-NR"	2015-11-30		"M"	1966-04-11	4177	3099	"de"	"de"		2021-09-17		"vorstand"	"mitglied"	"deklarationspflichtig"	"deklariert"	"0"		"tief"	601	1	2021	"bezahlt"	"Informationsgruppe Erfrischungsgetränke"	"Zürich"	"Informelle Gruppe"	"EinzelOrganisation,dezidierteLobby"	"nie"	"Nahrungsmittel"	"Wirtschaft"	"WAK"
